Tn,n,Group
0.1605080831408776,2,successful
0.8542914171656687,2,successful
0.1562302340290955,2,successful
1.3434065934065933,2,successful
0.27404718693284935,2,successful
1.0836108028116906,2,successful
0.66865776528461,2,successful
5.0685714285714285,2,successful
3.2983606557377048,2,successful
0.43529411764705883,2,successful
1.5248618784530388,2,successful
1.8491803278688526,2,successful
2.816546762589928,2,successful
0.005873015873015873,2,successful
0.3539325842696629,2,successful
0.36271013754457465,2,successful
0.05791505791505792,2,successful
1.2325724861196792,2,successful
1.270223752151463,2,successful
0.023552123552123553,2,successful
7.5,2,successful
0.46578073089700994,2,successful
0.9009562841530054,2,successful
1.1113490364025695,2,successful
1.3644578313253013,2,successful
0.3201357466063348,2,successful
13.871794871794872,2,successful
3.5352422907488985,2,successful
0.556385362210605,2,successful
0.29411764705882354,2,successful
0.192,2,successful
0.04039301310043668,2,successful
0.5359352689195621,2,successful
0.9213799577563953,2,successful
1.1155830753353972,2,successful
0.14967105263157895,2,successful
0.23053892215568864,2,successful
0.7860892388451444,2,successful
0.093931194433707,2,successful
1.4813432835820894,2,successful
9.13,2,successful
0.5774647887323944,2,successful
3.391629297458894,2,successful
0.9404388714733543,2,successful
0.3766686012768427,2,successful
1.7200622083981338,2,successful
31.333333333333332,2,successful
0.18297688485634045,2,successful
0.6464906632324533,2,successful
0.7542643923240938,2,successful
1.5171974522292995,2,successful
0.16804979253112035,2,successful
0.136,2,successful
0.18043785310734464,2,successful
0.36980306345733044,2,successful
3.914285714285714,2,successful
0.039440203562340966,2,successful
1.5370786516853931,2,successful
18.322580645161292,2,successful
0.3707533234859675,2,successful
1.8541136556403732,2,successful
0.21857485988791034,2,successful
1.2967032967032968,2,successful
1.6067415730337078,2,successful
2.054172767203514,2,successful
19.795454545454547,2,successful
11.647482014388489,2,successful
0.8075117370892019,2,successful
1.0550670985654789,2,successful
0.0460170146945089,2,successful
1.532796317606444,2,successful
0.3177700348432056,2,successful
0.3818481848184819,2,successful
0.8447024673439768,2,successful
0.22962776659959758,2,successful
0.03686635944700461,2,successful
0.7511737089201878,2,successful
0.15321252059308071,2,successful
0.98046875,2,successful
0.1633211678832117,2,successful
2.431486880466472,2,successful
0.06364359586316627,2,successful
0.7156796769851952,2,successful
0.03075030750307503,2,successful
0.8038548752834467,2,successful
2.1137254901960785,2,successful
0.05384859043395629,2,successful
40.04838709677419,2,successful
2.451183431952663,2,successful
6.020958083832335,2,successful
0.06971677559912855,2,successful
0.001483679525222552,2,successful
0.3094262295081967,2,successful
0.14586466165413534,2,successful
0.351010101010101,2,successful
1.7674597083653107,2,successful
0.0061624649859943975,2,successful
4.315369261477046,2,successful
0.017167381974248927,2,successful
2.409547738693467,2,successful
8.893982808022923,2,successful
0.0915032679738562,2,successful
1125.0,2,successful
56.96666666666667,2,successful
1.3955613577023498,2,successful
0.6277128547579299,2,successful
0.33810780248774974,2,successful
0.4936014625228519,2,successful
1.8319634703196348,2,successful
0.21482889733840305,2,successful
0.7090909090909091,2,successful
0.31431897555296856,2,successful
0.7118320610687023,2,successful
1.4652317880794703,2,successful
1.7788461538461537,2,successful
1.7946859903381642,2,successful
2.6451612903225805,2,successful
0.8563829787234043,2,successful
1.646090534979424,2,successful
0.34361702127659577,2,successful
0.6324324324324324,2,successful
235.66666666666666,2,successful
0.5355230274901821,2,successful
0.9377138945927447,2,successful
0.30972222222222223,2,successful
1.89028384279476,2,successful
0.5467625899280576,2,successful
0.18835192069392812,2,successful
2.2884057971014493,2,successful
4.537190082644628,2,successful
1.4035087719298245,2,successful
2.5214285714285714,2,successful
0.044921875,2,successful
7.3901437371663246,2,successful
1.5201109570041609,2,successful
0.15157116451016636,2,successful
0.13343799058084774,2,successful
0.08650519031141868,2,successful
0.036626916524701875,2,successful
4.673333333333333,2,successful
0.2,2,successful
0.022853411687887692,2,successful
3.4740259740259742,2,successful
0.1568117825427767,2,successful
0.42793650793650795,2,successful
1.6153846153846154,2,successful
0.3547297297297297,2,successful
1.2307692307692308,2,successful
283.0,2,successful
0.2099644128113879,2,successful
0.2378716744913928,2,successful
1.4736481861738535,2,successful
0.014096185737976783,2,successful
1.7271062271062272,2,successful
0.6642710472279261,2,successful
6.351351351351352,2,successful
1.2218162839248434,2,successful
1.0125984251968505,2,successful
2.624064837905237,2,successful
0.5684210526315789,2,successful
6.473015873015873,2,successful
0.508833922261484,2,successful
0.39800995024875624,2,successful
0.5901926444833625,2,successful
1.7532467532467533,2,successful
0.1134333389516265,2,successful
1.3521414004078858,2,successful
0.03956948401392846,2,successful
1.5261194029850746,2,successful
0.09546165884194054,2,successful
0.3844992450931052,2,successful
6.835777126099707,2,successful
0.07787610619469026,2,successful
0.14118873826903025,2,successful
50.62264150943396,2,successful
0.061647296614451744,2,successful
0.4672413793103448,2,successful
0.07375734901122394,2,successful
0.34554643082754266,2,successful
5.193548387096774,2,successful
0.577063550036523,2,successful
0.24060150375939848,2,successful
2.4356435643564356,2,successful
13.62144420131291,2,successful
0.038497652582159626,2,successful
2.6666666666666665,2,successful
0.001215066828675577,2,successful
0.6275773195876289,2,successful
0.22538552787663108,2,successful
0.4921875,2,successful
4.616246498599439,2,successful
0.06877207562850612,2,successful
0.10316682990532158,2,successful
431.5,2,successful
0.9053810039725533,2,successful
0.23449612403100775,2,successful
1.6192630898513252,2,successful
3.513793103448276,2,successful
0.22170057381324987,2,successful
0.6494252873563219,2,successful
0.27111111111111114,2,successful
1.58125,2,successful
0.34810126582278483,2,successful
0.042921204356181936,2,successful
0.44523470839260315,2,successful
3.6527777777777777,2,successful
0.5652765185856754,2,successful
2.22992700729927,2,successful
1.0165745856353592,2,successful
0.3134743875278396,2,successful
4.218232044198895,2,successful
0.9363057324840764,2,successful
2.5440324449594436,2,successful
0.07460035523978685,2,successful
0.10780141843971631,2,successful
0.24574468085106382,2,successful
2.5493775933609957,2,successful
2.3583877995642704,2,successful
0.09109009457441514,2,successful
0.25732217573221755,2,successful
0.9538461538461539,2,successful
4.666666666666667,2,successful
0.1112884834663626,2,successful
0.336123901213897,2,successful
0.10561497326203209,2,successful
1.5980582524271845,2,successful
0.026737967914438502,2,successful
1.4112478031634446,2,successful
1.0112994350282485,2,successful
1.3119297059817505,2,successful
74.45454545454545,2,successful
0.5749486652977412,2,successful
0.818562874251497,2,successful
4.807017543859649,2,successful
2.4680483592400693,2,successful
0.5958363244795406,2,successful
0.6096537250786989,2,successful
0.17983751846381094,2,successful
1.6220264317180617,2,successful
0.11496062992125984,2,successful
1.1216216216216217,2,successful
0.09087630724846736,2,successful
0.9598765432098766,2,successful
0.005153753650575503,2,successful
0.9262820512820513,2,successful
1.7963114754098362,2,successful
0.037587412587412584,2,successful
0.36638388123011667,2,successful
1.6120129870129871,2,successful
0.15858725761772854,2,successful
0.06245380635624538,2,successful
0.2986666666666667,2,successful
0.1663619744058501,2,successful
2.9913793103448274,2,successful
0.3187192118226601,2,successful
0.09268292682926829,2,successful
2.5,2,successful
0.2852233676975945,2,successful
0.07059961315280464,2,successful
0.15246957766642805,2,successful
0.09001956947162426,2,successful
0.2239166821647759,2,successful
34.68181818181818,2,successful
0.0392156862745098,2,successful
0.10894308943089431,2,successful
1.6065573770491803,2,successful
0.21305841924398625,2,successful
0.9774590163934426,2,successful
0.24254881808838644,2,successful
0.360146252285192,2,successful
0.23498542274052478,2,successful
2.2450592885375493,2,successful
1.5437325905292478,2,successful
0.09556650246305419,2,successful
21.5,2,successful
0.971875,2,successful
0.00029859659599880563,2,successful
0.04891740176423416,2,successful
0.5570599613152805,2,successful
0.8273674671499773,2,successful
0.1583941605839416,2,successful
27.666666666666668,2,successful
0.24036281179138322,2,successful
3.7111111111111112,2,successful
0.14429223744292238,2,successful
0.23231622746185854,2,successful
1.7115384615384615,2,successful
6.244541484716157,2,successful
0.8940677966101694,2,successful
0.15548780487804878,2,successful
0.6670792079207921,2,successful
0.35625,2,successful
0.7522851919561243,2,successful
6.625,2,successful
4.9727520435967305,2,successful
0.21311475409836064,2,successful
78.1,2,successful
0.29416167664670656,2,successful
18.363636363636363,2,successful
0.47946353730092206,2,successful
4.990384615384615,2,successful
2.8268656716417913,2,successful
0.45904761904761904,2,successful
0.19228450874020495,2,successful
0.01288659793814433,2,successful
0.3838383838383838,2,successful
0.19238900634249473,2,successful
0.786053882725832,2,successful
1.9519492293744334,2,successful
4.80327868852459,2,successful
0.24742268041237114,2,successful
2.2902208201892744,2,successful
0.014258555133079848,2,successful
0.05018435067595248,2,successful
0.233477789815818,2,successful
5.669398907103825,2,successful
1.8712059064807218,2,successful
0.6853448275862069,2,successful
17.761363636363637,2,successful
8.417582417582418,2,successful
0.9250281848928974,2,successful
0.19839142091152814,2,successful
0.25925925925925924,2,successful
8.830065359477125,2,successful
5.9635479951397325,2,successful
0.06481802426343154,2,successful
3.8026315789473686,2,successful
0.4115853658536585,2,successful
0.4208289054197662,2,successful
0.0009124087591240876,2,successful
0.8563672260612043,2,successful
0.07303370786516854,2,successful
4.4868421052631575,2,successful
0.43446244477172313,2,successful
0.7467532467532467,2,successful
2.379800853485064,2,successful
6.420131291028446,2,successful
0.18662519440124417,2,successful
0.04018912529550828,2,successful
0.29236276849642007,2,successful
0.09803921568627451,2,successful
0.09391374445787988,2,successful
3.933415536374846,2,successful
1.5048169556840076,2,successful
0.30933581049698095,2,successful
51.59782608695652,2,successful
0.6514837819185645,2,successful
0.2907692307692308,2,successful
0.779686111933669,2,successful
4.299421965317919,2,successful
0.030115830115830116,2,successful
3.0,2,successful
0.0389278876834716,2,successful
0.7105263157894737,2,successful
0.3188946975354742,2,successful
0.11273613650213285,2,successful
0.2697508896797153,2,successful
7.173913043478261,2,successful
3.5547024952015356,2,successful
0.2017848289538919,2,successful
0.4777923784494087,2,successful
0.5576138147566719,2,successful
0.1325811001410437,2,successful
0.43928764166216944,2,successful
0.46825396825396826,2,successful
0.0929296182960219,2,successful
1.0643356643356643,2,successful
0.1709179246920007,2,successful
8.868131868131869,2,successful
2.5970149253731343,2,successful
0.2943659387043494,2,successful
0.24635716706201288,2,successful
2.1544303797468354,2,successful
0.16049382716049382,2,successful
0.014280969777482564,2,successful
1.292586054721977,2,successful
3.924882629107981,2,successful
0.24660018132366274,2,successful
0.8694817658349329,2,successful
0.6789473684210526,2,successful
9.797872340425531,2,successful
2.2650273224043715,2,successful
18.350993377483444,2,successful
0.292230382682644,2,successful
0.4197628458498024,2,successful
0.3974461292897047,2,successful
3.0689655172413794,2,successful
2.315098468271335,2,successful
0.0640134260369216,2,successful
0.11930363543266768,2,successful
3.6745886654478976,2,successful
11.75886524822695,2,successful
2.650485436893204,2,successful
0.07966651227420102,2,successful
0.15099009900990099,2,successful
23.450819672131146,2,successful
0.4024896265560166,2,successful
0.7896341463414634,2,successful
1.1839080459770115,2,successful
0.19494487765528368,2,successful
0.3510297482837529,2,successful
0.3142857142857143,2,successful
0.9449458483754513,2,successful
0.0016433853738701725,2,successful
0.4301929625425653,2,successful
0.16393442622950818,2,successful
1.3386454183266931,2,successful
0.44015444015444016,2,successful
0.2021978021978022,2,successful
0.8108108108108109,2,successful
1.3053221288515406,2,successful
1.2637271214642263,2,successful
0.08747433264887064,2,successful
0.09118150684931507,2,successful
0.030987969376594968,2,successful
0.8415094339622642,2,successful
0.1765237020316027,2,successful
1.7985865724381624,2,successful
10.373737373737374,2,successful
0.2246028814185445,2,successful
1.4057142857142857,2,successful
0.02323174238067855,2,successful
0.15384615384615385,2,successful
0.4557477110885046,2,successful
0.27616926503340755,2,successful
0.10662358642972536,2,successful
29.083333333333332,2,successful
0.6686507936507936,2,successful
0.11665098777046096,2,successful
0.6008771929824561,2,successful
0.10256410256410256,2,successful
3.5185185185185186,2,successful
2.0,2,successful
0.6637931034482759,2,successful
0.040913784202374806,2,successful
1.8687782805429864,2,successful
26.459016393442624,2,successful
1.8731241473396998,2,successful
1.3,2,successful
0.6430622009569378,2,successful
0.674643350207087,2,successful
7.768595041322314,2,successful
0.06635367762128326,2,successful
0.7674418604651163,2,successful
0.32550761421319796,2,successful
0.669042454291912,2,successful
0.03303886925795053,2,successful
0.3244116289801569,2,successful
8.671480144404333,2,successful
0.8304862023653088,2,successful
10.55109489051095,2,successful
0.2912621359223301,2,successful
0.028688524590163935,2,successful
0.45747316267547483,2,successful
1.176084099868594,2,successful
3.8211920529801326,2,successful
1.2837078651685394,2,successful
3.963470319634703,2,successful
1.5499231950844854,2,successful
0.42277992277992277,2,successful
2.0643939393939394,2,successful
0.7082111436950147,2,successful
1.0371669004207573,2,successful
0.6536856745479833,2,successful
3.203488372093023,2,successful
0.20833333333333334,2,successful
10.857142857142858,2,successful
0.8412942989214176,2,successful
0.2553418803418803,2,successful
1.4441340782122905,2,successful
9.840425531914894,2,successful
0.04175634954799828,2,successful
0.0027397260273972603,2,successful
3.0911458333333335,2,successful
0.15916955017301038,2,successful
1.26007326007326,2,successful
0.6277915632754343,2,successful
0.12363122571529495,2,successful
7.48,2,successful
0.450261780104712,2,successful
0.9470644850818094,2,successful
3.1517553793884483,2,successful
0.8641114982578397,2,successful
0.38562091503267976,2,successful
4.812206572769953,2,unsuccessful
23.45205479452055,2,unsuccessful
3.61633281972265,2,unsuccessful
0.16985645933014354,2,unsuccessful
0.9049865229110512,2,unsuccessful
4.765873015873016,2,unsuccessful
0.09243243243243243,2,unsuccessful
0.5465465465465466,2,unsuccessful
0.5412926391382405,2,unsuccessful
0.5145985401459854,2,unsuccessful
0.4645030425963489,2,unsuccessful
1.1608238387379493,2,unsuccessful
0.18153364632237873,2,unsuccessful
0.9681318681318681,2,unsuccessful
0.22034918723660446,2,unsuccessful
5.388625592417061,2,unsuccessful
0.04410011918951132,2,unsuccessful
3.9035532994923856,2,unsuccessful
5.367816091954023,2,unsuccessful
2.0128068303094984,2,unsuccessful
0.21253985122210414,2,unsuccessful
5.810526315789474,2,unsuccessful
0.9115549215406562,2,unsuccessful
19.21608040201005,2,unsuccessful
0.403637635536901,2,unsuccessful
0.5350216746520648,2,unsuccessful
7.903846153846154,2,unsuccessful
0.07837837837837838,2,unsuccessful
9.284552845528456,2,unsuccessful
0.5811138014527845,2,unsuccessful
0.38636363636363635,2,unsuccessful
0.39552238805970147,2,unsuccessful
0.28743608473338206,2,unsuccessful
0.2321867321867322,2,unsuccessful
9.402489626556017,2,unsuccessful
0.1430598921373829,2,unsuccessful
2.5294117647058822,2,unsuccessful
17.52173913043478,2,unsuccessful
0.3261022927689594,2,unsuccessful
2.0104166666666665,2,unsuccessful
0.07411652340019102,2,unsuccessful
1.3558616271620756,2,unsuccessful
0.3061699650756694,2,unsuccessful
1.7857142857142858,2,unsuccessful
0.0060767185719711354,2,unsuccessful
0.007898894154818325,2,unsuccessful
4.845201238390093,2,unsuccessful
61.51162790697674,2,unsuccessful
13.026178010471204,2,unsuccessful
2.737704918032787,2,unsuccessful
0.18662409082845485,2,unsuccessful
2.419698314108252,2,unsuccessful
0.08955223880597014,2,unsuccessful
0.27688913403199117,2,unsuccessful
0.38721498371335505,2,unsuccessful
0.2811094452773613,2,unsuccessful
3.340909090909091,2,unsuccessful
8.0,2,unsuccessful
0.3333333333333333,2,unsuccessful
1.4174067495559504,2,unsuccessful
2.693877551020408,2,unsuccessful
0.7563065207044265,2,unsuccessful
0.9196261682242991,2,unsuccessful
0.16378600823045267,2,unsuccessful
5.168224299065421,2,unsuccessful
4.179836512261581,2,unsuccessful
2.8507821901323704,2,unsuccessful
0.2773722627737226,2,unsuccessful
10.178571428571429,2,unsuccessful
0.47259507829977626,2,unsuccessful
5.800788954635109,2,unsuccessful
0.07158006362672323,2,unsuccessful
18.983425414364643,2,unsuccessful
3.7058823529411766,2,unsuccessful
0.5069124423963134,2,unsuccessful
1.146153846153846,2,unsuccessful
1.4376498800959232,2,unsuccessful
0.964,2,unsuccessful
3.4721115537848606,2,unsuccessful
0.15785554728220402,2,unsuccessful
0.06278026905829596,2,unsuccessful
8.908088235294118,2,unsuccessful
0.0577568838146407,2,unsuccessful
12.3046875,2,unsuccessful
0.723744292237443,2,unsuccessful
3.4715672676837723,2,unsuccessful
1.8009049773755657,2,unsuccessful
0.2602870813397129,2,unsuccessful
0.027715355805243445,2,unsuccessful
1.3576751117734724,2,unsuccessful
0.6130628401781296,2,unsuccessful
0.0711864406779661,2,unsuccessful
1.869182389937107,2,unsuccessful
6.263736263736264,2,unsuccessful
0.23761118170266837,2,unsuccessful
0.9121048573631457,2,unsuccessful
1.26931330472103,2,unsuccessful
0.6338028169014085,2,unsuccessful
0.9551310528653931,2,unsuccessful
0.12398276687410244,2,unsuccessful
0.49876543209876545,2,unsuccessful
0.2028397565922921,2,unsuccessful
1.529940119760479,2,unsuccessful
0.8194607268464243,2,unsuccessful
0.5868725868725869,2,unsuccessful
0.21393034825870647,2,unsuccessful
23.8,2,unsuccessful
0.6789473684210526,2,unsuccessful
0.24855044453034403,2,unsuccessful
0.17771333885666943,2,unsuccessful
0.8073347107438017,2,unsuccessful
0.32095238095238093,2,unsuccessful
0.8933823529411765,2,unsuccessful
0.3480209111277072,2,unsuccessful
0.2504258943781942,2,unsuccessful
0.46716791979949873,2,unsuccessful
0.08426183844011143,2,unsuccessful
23.48314606741573,2,unsuccessful
0.43637670740474477,2,unsuccessful
0.07386363636363637,2,unsuccessful
0.6835289356535815,2,unsuccessful
0.4,2,unsuccessful
0.040033361134278564,2,unsuccessful
2.2,2,unsuccessful
0.23809523809523808,2,unsuccessful
222.0,2,unsuccessful
0.027318576632109834,2,unsuccessful
5.557522123893805,2,unsuccessful
0.9840425531914894,2,unsuccessful
0.34505862646566166,2,unsuccessful
0.16120906801007556,2,unsuccessful
0.3057964399817435,2,unsuccessful
2.7666666666666666,2,unsuccessful
13.327868852459016,2,unsuccessful
2.40018315018315,2,unsuccessful
1.9719235364396654,2,unsuccessful
1.3188284518828453,2,unsuccessful
1.1469045120671564,2,unsuccessful
2.1422459893048127,2,unsuccessful
0.7476635514018691,2,unsuccessful
0.23846823324630112,2,unsuccessful
733.75,2,unsuccessful
387.4,2,unsuccessful
7.484184914841849,2,unsuccessful
0.4098671726755218,2,unsuccessful
1.0164512338425382,2,unsuccessful
0.48851063829787233,2,unsuccessful
2.29064039408867,2,unsuccessful
9.86046511627907,2,unsuccessful
14.523809523809524,2,unsuccessful
2.1240934730056407,2,unsuccessful
21.934426229508198,2,unsuccessful
0.09860664523043944,2,unsuccessful
7.590163934426229,2,unsuccessful
0.11172110897611859,2,unsuccessful
1.1648745519713262,2,unsuccessful
0.043369890329012964,2,unsuccessful
0.07775377969762419,2,unsuccessful
1.1066525871172121,2,unsuccessful
1.3886407147415443,2,unsuccessful
1.6137012369172217,2,unsuccessful
4.299595141700405,2,unsuccessful
7.153614457831325,2,unsuccessful
0.9383561643835616,2,unsuccessful
0.4785754034501948,2,unsuccessful
1.3847619047619049,2,unsuccessful
0.3770491803278688,2,unsuccessful
0.1974169741697417,2,unsuccessful
0.023138832997987926,2,unsuccessful
0.9482758620689655,2,unsuccessful
0.8106533499791927,2,unsuccessful
0.7174887892376681,2,unsuccessful
1.7382899628252788,2,unsuccessful
14.654135338345865,2,unsuccessful
0.20553359683794467,2,unsuccessful
0.5701492537313433,2,unsuccessful
2.82010582010582,2,unsuccessful
1.7308533916849016,2,unsuccessful
0.4196642685851319,2,unsuccessful
1.3053571428571429,2,unsuccessful
0.014285714285714285,2,unsuccessful
1.721248630887185,2,unsuccessful
0.6075205640423031,2,unsuccessful
3.640960809102402,2,unsuccessful
0.42401960784313725,2,unsuccessful
0.11884550084889643,2,unsuccessful
1.4847042828008157,2,unsuccessful
5.518796992481203,2,unsuccessful
1.2276243093922652,2,unsuccessful
3.890728476821192,2,unsuccessful
0.17766051011433598,2,unsuccessful
1.4195183776932827,2,unsuccessful
0.24990222917481422,2,unsuccessful
3.3042836041358936,2,unsuccessful
1.0,2,unsuccessful
0.4486094316807739,2,unsuccessful
0.2696929238985314,2,unsuccessful
22.73913043478261,2,unsuccessful
0.43190661478599224,2,unsuccessful
0.9439707673568819,2,unsuccessful
0.0002382654276864427,2,unsuccessful
0.030876494023904383,2,unsuccessful
0.14906326364376868,2,unsuccessful
10.61111111111111,2,unsuccessful
1.2564102564102564,2,unsuccessful
1.0944382232176184,2,unsuccessful
0.28761755485893414,2,unsuccessful
1.7765598650927488,2,unsuccessful
0.6795321637426901,2,unsuccessful
0.15611736482745894,2,unsuccessful
15.854166666666666,2,unsuccessful
0.618421052631579,2,unsuccessful
15.019417475728156,2,unsuccessful
0.5669995838535165,2,unsuccessful
4.511627906976744,2,unsuccessful
0.23337222870478413,2,unsuccessful
0.1655786350148368,2,unsuccessful
2.3536299765807964,2,unsuccessful
3.7681451612903225,2,unsuccessful
2.9236641221374047,2,unsuccessful
0.22248803827751196,2,unsuccessful
0.17243367935409457,2,unsuccessful
0.5438701923076923,2,unsuccessful
0.02567629527739569,2,unsuccessful
0.07777097366809553,2,unsuccessful
3.48,2,unsuccessful
0.8738049713193117,2,unsuccessful
0.7745372966909703,2,unsuccessful
0.4797687861271676,2,unsuccessful
1.374887488748875,2,unsuccessful
0.22089499019433054,2,unsuccessful
0.3285968028419183,2,unsuccessful
0.039102932719954,2,unsuccessful
1.5134575569358177,2,unsuccessful
0.9741784037558685,2,unsuccessful
5.0497237569060776,2,unsuccessful
0.13517060367454067,2,unsuccessful
0.4154929577464789,2,unsuccessful
0.3131602112676056,2,unsuccessful
1.449438202247191,2,unsuccessful
0.05274725274725275,2,unsuccessful
3.875,2,unsuccessful
0.8693181818181818,2,unsuccessful
2.4758842443729905,2,unsuccessful
0.023117076808351976,2,unsuccessful
0.10250368188512518,2,unsuccessful
58.2,2,unsuccessful
1.5714285714285714,2,unsuccessful
1.2689144736842106,2,unsuccessful
1.412507896399242,2,unsuccessful
1.0397905759162305,2,unsuccessful
0.08217391304347826,2,unsuccessful
0.9420849420849421,2,unsuccessful
3.7313167259786475,2,unsuccessful
0.37687946758688684,2,unsuccessful
2.235955056179775,2,unsuccessful
3.3646408839779007,2,unsuccessful
0.22595078299776286,2,unsuccessful
0.08236057068741894,2,unsuccessful
7.442760942760943,2,unsuccessful
2.8636363636363638,2,unsuccessful
0.15615615615615616,2,unsuccessful
2.267148014440433,2,unsuccessful
2.109476162448499,2,unsuccessful
11.519287833827892,2,unsuccessful
0.1514059120403749,2,unsuccessful
4.354107648725212,2,unsuccessful
1.3558558558558558,2,unsuccessful
0.8612903225806452,2,unsuccessful
0.7070200573065902,2,unsuccessful
1.599562363238512,2,unsuccessful
1.7300177619893429,2,unsuccessful
13.032608695652174,2,unsuccessful
3.1933497536945814,2,unsuccessful
3.6929460580912865,2,unsuccessful
0.03899249212884476,2,unsuccessful
0.07972270363951472,2,unsuccessful
0.2824620573355818,2,unsuccessful
147.35,2,unsuccessful
0.8978576893649579,2,unsuccessful
8.333333333333334,2,unsuccessful
2.7311411992263057,2,unsuccessful
5.434628975265018,2,unsuccessful
0.16304347826086957,2,unsuccessful
0.26318981200727715,2,unsuccessful
0.7984644913627639,2,unsuccessful
7.387832699619772,2,unsuccessful
0.1285892634207241,2,unsuccessful
0.2469298245614035,2,unsuccessful
1.8403141361256545,2,unsuccessful
2.6065573770491803,2,unsuccessful
0.0056777856635912,2,unsuccessful
6.428571428571429,2,unsuccessful
4.322620519159456,2,unsuccessful
1.6046511627906976,2,unsuccessful
10.945273631840797,2,unsuccessful
0.24644886363636365,2,unsuccessful
2.350210970464135,2,unsuccessful
1.0456140350877192,2,unsuccessful
1.3333333333333333,2,unsuccessful
1.8762071992976295,2,unsuccessful
6.350364963503649,2,unsuccessful
14.939226519337016,2,unsuccessful
1.0222575516693164,2,unsuccessful
7.223057644110276,2,unsuccessful
0.587162932016711,2,unsuccessful
1.6314553990610328,2,unsuccessful
0.36202830188679247,2,unsuccessful
0.4391304347826087,2,unsuccessful
0.12626262626262627,2,unsuccessful
2.062645011600928,2,unsuccessful
0.2967032967032967,2,unsuccessful
16.892857142857142,2,unsuccessful
0.9073891625615763,2,unsuccessful
1.0005149330587024,2,unsuccessful
3.555389221556886,2,unsuccessful
0.006218905472636816,2,unsuccessful
2.2682291666666665,2,unsuccessful
1.0710156895127994,2,unsuccessful
0.6294219154443486,2,unsuccessful
0.16287468400144456,2,unsuccessful
3582.0,2,unsuccessful
36.271186440677965,2,unsuccessful
0.7321924144310823,2,unsuccessful
4.95945945945946,2,unsuccessful
0.9566968781470292,2,unsuccessful
220.75,2,unsuccessful
1.540169133192389,2,unsuccessful
0.09007433318758198,2,unsuccessful
0.02976190476190476,2,unsuccessful
0.36773547094188375,2,unsuccessful
2.142361111111111,2,unsuccessful
0.025,2,unsuccessful
38.958333333333336,2,unsuccessful
4.123229461756374,2,unsuccessful
1.3453689167974883,2,unsuccessful
0.10979228486646884,2,unsuccessful
0.1203155818540434,2,unsuccessful
1.9407744874715263,2,unsuccessful
0.38236617183985605,2,unsuccessful
10.806306306306306,2,unsuccessful
0.31827189853349186,2,unsuccessful
0.17801251956181532,2,unsuccessful
0.6416434970651839,2,unsuccessful
0.10978410656867249,2,unsuccessful
4.205882352941177,2,unsuccessful
1.341796875,2,unsuccessful
0.01943198804185351,2,unsuccessful
80.73469387755102,2,unsuccessful
3.269449715370019,2,unsuccessful
0.33371824480369516,2,unsuccessful
0.3126516464471404,2,unsuccessful
2.238095238095238,2,unsuccessful
1.4691735898557061,2,unsuccessful
5.510695187165775,2,unsuccessful
0.44653179190751446,2,unsuccessful
2.0346620450606587,2,unsuccessful
4.981233243967829,2,unsuccessful
1.1605571847507332,2,unsuccessful
1.6854460093896713,2,unsuccessful
0.1569620253164557,2,unsuccessful
0.33781763826606875,2,unsuccessful
0.21839940164547494,2,unsuccessful
0.5839909808342728,2,unsuccessful
0.9946091644204852,2,unsuccessful
0.1534795042897998,2,unsuccessful
0.35159010600706714,2,unsuccessful
0.08118811881188119,2,unsuccessful
0.5440956651718983,2,unsuccessful
1.0391061452513966,2,unsuccessful
119.0,2,unsuccessful
4.119815668202765,2,unsuccessful
2.4120734908136483,2,unsuccessful
8.202702702702704,2,unsuccessful
0.30346947738252084,2,unsuccessful
0.08827238335435057,2,unsuccessful
0.6468010517090271,2,unsuccessful
0.8249780123131046,2,unsuccessful
0.024725274725274724,2,unsuccessful
0.7133152173913043,2,unsuccessful
0.3804511278195489,2,unsuccessful
0.026358257127487898,2,unsuccessful
95.0,2,unsuccessful
0.674474681364106,2,unsuccessful
0.3520485584218513,2,unsuccessful
2.418181818181818,2,unsuccessful
0.160230271048213,2,unsuccessful
0.29539951573849876,2,unsuccessful
305.0,2,unsuccessful
6.763245033112582,2,unsuccessful
0.21161495624502785,2,unsuccessful
0.8729805013927576,2,unsuccessful
3.0539609644087258,2,unsuccessful
30.027027027027028,2,unsuccessful
0.8531770512029612,2,unsuccessful
3.1561969439728355,2,unsuccessful
0.036761284318287575,2,unsuccessful
5.735135135135135,2,unsuccessful
0.9243341404358354,2,unsuccessful
38.7906976744186,2,unsuccessful
8.49063670411985,2,unsuccessful
1.5459533607681757,2,unsuccessful
0.058885383806519455,2,unsuccessful
0.7263549415515409,2,unsuccessful
1.5898345153664302,2,unsuccessful
0.21492537313432836,2,unsuccessful
0.24829931972789115,2,unsuccessful
1.3813459268004722,2,unsuccessful
0.17719568567026195,2,unsuccessful
0.037467700258397935,2,unsuccessful
0.1513157894736842,2,unsuccessful
179.0,2,unsuccessful
730.0,2,unsuccessful
1.5080645161290323,2,unsuccessful
0.3341633466135458,2,unsuccessful
0.7246065808297568,2,unsuccessful
0.3851508120649652,2,unsuccessful
15.495238095238095,2,unsuccessful
0.00973141300116777,2,unsuccessful
0.03802370613777726,2,unsuccessful
3.9127358490566038,2,unsuccessful
10.33956386292835,2,unsuccessful
4.98019801980198,2,unsuccessful
